antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.06234537357743691,0.050569025235032164,0.020336467095497277,0.32619047619047614,6.4504007082284955,1.0,0.017183722325772362,1.4090495031847579,0.9011536313387131,0.219668626402993,0.29030172627733597,0.36417155903457266
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.050569025235032164,0.06234537357743691,0.020336467095497277,0.4021526418786692,6.4504007082284955,1.0,0.017183722325772362,1.568384661544778,0.8899760951567967,0.219668626402993,0.36240131358141975,0.36417155903457266
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.050569025235032164,0.05309252845126175,0.017120237506185056,0.3385518590998043,6.376638464498644,1.0,0.014435400095141538,1.4315672129035657,0.8880872679335954,0.1978273299028016,0.30146486243439646,0.3305061252628565
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.05309252845126175,0.050569025235032164,0.017120237506185056,0.32246039142590865,6.376638464498644,1.0,0.014435400095141538,1.401292208972229,0.8904540156299225,0.1978273299028016,0.286372968038233,0.3305061252628565
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.017862444334487877,0.07624938149430975,0.01103414151410193,0.6177285318559558,8.10142350993437,1.0,0.009672141181620693,2.4164780672503934,0.8925072639233388,0.13281715306730196,0.5861746011467602,0.3812198791661349
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.026966848095002473,0.050569025235032164,0.01103414151410193,0.4091743119266055,8.091402000035908,1.0,0.00967045429227647,1.6069561529407066,0.9007010930849577,0.165922619047619,0.37770548488829986,0.31368696026858656
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.02384957941613063,0.05601187530925285,0.01103414151410193,0.46265560165975106,8.259955573801738,1.0,0.009698281845667497,1.7567655447912747,0.9004083336061013,0.16031631919482386,0.430772078286171,0.3298260340454232
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.02310737258782781,0.050569025235032164,0.011875309252845126,0.5139186295503212,10.162715756567506,1.0,0.010706791945335971,1.9532346485252863,0.9229275354978136,0.19215372297838268,0.4880287420894304,0.37437614452075746
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.017862444334487877,0.05333993072736269,0.011875309252845126,0.6648199445983379,12.463832170994815,1.0,0.01092252770942217,2.824332933945637,0.9364959611735268,0.20016680567139283,0.6459340936824384,0.443727226473566
"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.02201880257298367,0.05601187530925285,0.011875309252845126,0.5393258426966292,9.628776749910667,1.0,0.010641994828668108,2.0491449535969877,0.9163209376844591,0.17950635751682867,0.5119915756839751,0.37566998848612376
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG CARS BLUE'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.025630875804057398,0.050569025235032164,0.010885700148441365,0.4247104247104247,8.398627870252136,1.0,0.009589571743110011,1.650353170900179,0.9041059590419738,0.16666666666666666,0.3940690891910404,0.3199873062886761
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.020336467095497277,0.05601187530925285,0.010885700148441365,0.5352798053527981,9.556541401219125,1.0,0.009746616489257648,2.031304289256006,0.9139460670649115,0.16628873771730915,0.5077054652573672,0.3648130475527241
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.017862444334487877,0.06234537357743691,0.010885700148441365,0.6094182825484764,9.774875785956118,1.0,0.009772059383401546,2.4006618449542216,0.9140236054942086,0.15703069236259815,0.5834482052931245,0.39201072857582553
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.017862444334487877,0.056754082137555666,0.010094012864918357,0.5650969529085873,9.956939335904577,1.0,0.009080246231981316,2.1688648175053657,0.9159282484720425,0.15644171779141103,0.5389293090427818,0.3714761137690277
"frozenset({'LUNCH BAG CARS BLUE', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.023651657595249877,0.050569025235032164,0.010094012864918357,0.42677824267782427,8.4395188693922,1.0,0.008897971595133825,1.656306591013338,0.9028640647420533,0.15740740740740738,0.39624704422132734,0.31319342662266947
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG CARS BLUE'}),0.01924789708065314,0.05601187530925285,0.010094012864918357,0.5244215938303343,9.36268587571648,1.0,0.009015902053671481,1.9849263811064901,0.910722535318552,0.1548974943052392,0.496202977844169,0.3523168039823049
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.027412172191984167,0.050569025235032164,0.013854527461652647,0.5054151624548736,9.994560110775925,1.0,0.012468320634329153,1.9196524088313582,0.9253103378103379,0.2160493827160494,0.4790723594545026,0.3896938825972998
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.02384957941613063,0.05333993072736269,0.013854527461652647,0.5809128630705394,10.890768982055288,1.0,0.012582392547719503,2.2588621454921345,0.93036800486618,0.21875000000000003,0.5572992349286849,0.42032656140539953
"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.02201880257298367,0.07624938149430975,0.013854527461652647,0.6292134831460674,8.252047043726165,1.0,0.012175607384217326,2.4913274256668614,0.8986041342922193,0.164126611957796,0.598607557682898,0.4054568389124237
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.02384957941613063,0.056754082137555666,0.012172191984166254,0.5103734439834025,8.992717788059776,1.0,0.010818630995037019,1.9264598830919413,0.9105142952281104,0.17787418655097614,0.48091314603706464,0.36242299051829235
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.027362691736763978,0.050569025235032164,0.012172191984166254,0.4448462929475588,8.796813679520707,1.0,0.01078848733523143,1.710212798192271,0.9112569179311368,0.1851015801354402,0.4152774432181657,0.3427753969630162
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.01924789708065314,0.07624938149430975,0.012172191984166254,0.6323907455012854,8.293716396223866,1.0,0.010704551736700322,2.512860074116878,0.8966861130696974,0.1460807600950119,0.6020470816102083,0.3960136725559639
"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.02201880257298367,0.056754082137555666,0.01177634834240475,0.5348314606741573,9.423665056865492,1.0,0.010526691412607012,2.027750886226028,0.9140095704358141,0.1757754800590842,0.5068427750209683,0.3711646405376018
"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.022414646214745176,0.050569025235032164,0.01177634834240475,0.5253863134657836,10.389488644954486,1.0,0.010642861532336982,2.000428984039676,0.9244705525070785,0.1924009700889248,0.5001072230114387,0.3791315128972753
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.01924789708065314,0.05333993072736269,0.01177634834240475,0.6118251928020566,11.470303475444865,1.0,0.010749666845475304,2.4387468009738806,0.9307330015402558,0.193653376729048,0.5899533319323419,0.4163022067906387
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.020336467095497277,0.056754082137555666,0.011380504700643246,0.5596107055961071,9.860272327896535,1.0,0.010226327176717696,2.141845702991518,0.9172362679713733,0.17319277108433737,0.5331129601897564,0.3800669046725087
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.02508659079663533,0.050569025235032164,0.011380504700643246,0.4536489151873767,8.97088510365644,1.0,0.01011190025758727,1.7377671631979736,0.9113919972460606,0.17705927636643573,0.42454891473508877,0.33934891943321865
"frozenset({'LUNCH BAG APPLE DESIGN', 'LUNCH BAG SPACEBOY DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.01924789708065314,0.06234537357743691,0.011380504700643246,0.5912596401028278,9.48361692577631,1.0,0.010180487366569868,2.2940103753357053,0.9121112215195565,0.16208597603946442,0.564082180816789,0.3868996613212552
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG RED RETROSPOT'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.031271647699158835,0.050569025235032164,0.013310242454230578,0.425632911392405,8.416869999256853,1.0,0.01172886571259078,1.6530037907753707,0.909636831569917,0.19422382671480143,0.39504070977905487,0.3444211523693923
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.020336467095497277,0.07624938149430975,0.013310242454230578,0.6545012165450121,8.583692139114014,1.0,0.01175959941641953,2.67367256482985,0.9018402604164418,0.1598336304218657,0.6259826228707855,0.41453159464499145
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02384957941613063,0.06234537357743691,0.013310242454230578,0.558091286307054,8.951607060528222,1.0,0.011823331515867164,2.12182877904073,0.9099911208796511,0.1826205023761032,0.5287084377976549,0.38579167489955873
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG SUKI DESIGN'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.025333993072736267,0.050569025235032164,0.013112320633349828,0.5175781250000001,10.235082100048926,1.0,0.011831205298350498,1.9680512513346706,0.925749764845392,0.20882584712371946,0.49188315125338766,0.3884368120107633
"frozenset({'LUNCH BAG  BLACK SKULL.', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.020336467095497277,0.05333993072736269,0.013112320633349828,0.6447688564476887,12.087920768838393,1.0,0.012027574887236712,2.664912934733247,0.936314107726043,0.21650326797385624,0.6247532191515675,0.4452972297080744
"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG  BLACK SKULL.'}),0.02201880257298367,0.06234537357743691,0.013112320633349828,0.5955056179775281,9.551721062957018,1.0,0.011739550161209332,2.3180906042113367,0.9154642521323667,0.18402777777777782,0.5686104770092792,0.4029115391474942
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.02384957941613063,0.05309252845126175,0.011627906976744186,0.487551867219917,9.183059866276349,1.0,0.010361672503042645,1.8478113412408577,0.9128755327776916,0.17803030303030307,0.45881921077047205,0.3532819913918783
"frozenset({'LUNCH BAG RED RETROSPOT', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.0293419099455715,0.050569025235032164,0.011627906976744186,0.3962900505902192,7.836616362454334,1.0,0.01014411519226254,1.5726608045687873,0.898765399962473,0.17028985507246375,0.364134976153238,0.3131156710876732
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG RED RETROSPOT'}),0.017120237506185056,0.07624938149430975,0.011627906976744186,0.6791907514450868,8.90749194464971,1.0,0.010322499455861892,2.879438864891612,0.9031979160418506,0.1422518159806295,0.6527101123094544,0.41584456456096
"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG PINK POLKADOT'}),0.02201880257298367,0.05309252845126175,0.010143493320138546,0.4606741573033708,8.676817072787628,1.0,0.008974459418069694,1.7557242701632856,0.9046701177864296,0.15613099771515615,0.4304344839369349,0.3258636396954878
"frozenset({'LUNCH BAG PINK POLKADOT', 'LUNCH BAG APPLE DESIGN'})",frozenset({'LUNCH BAG SUKI DESIGN'}),0.017120237506185056,0.05333993072736269,0.010143493320138546,0.592485549132948,11.107730007399702,1.0,0.009230301037522638,2.3230098153782452,0.9258229128807599,0.1681706316652994,0.5695239884997324,0.39132626250710484
"frozenset({'LUNCH BAG SUKI DESIGN', 'LUNCH BAG PINK POLKADOT'})",frozenset({'LUNCH BAG APPLE DESIGN'}),0.020435428005937655,0.050569025235032164,0.010143493320138546,0.4963680387409201,9.815653681951071,1.0,0.0091100936456176,1.8851682335477489,0.9168583069373655,0.16666666666666666,0.46954336371450883,0.34847756144482406
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.04769915883226126,0.05828797624938149,0.018505690252350323,0.3879668049792531,6.656034913947968,1.0,0.015725402815220002,1.5386616794840613,0.8923234830100122,0.21153846153846154,0.3500845485829501,0.3527270357663668
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG APPLES'}),0.05828797624938149,0.04769915883226126,0.018505690252350323,0.31748726655348053,6.656034913947968,1.0,0.015725402815220002,1.3952865558402938,0.9023569647966947,0.21153846153846154,0.2833013435023299,0.3527270357663668
frozenset({'JUMBO BAG APPLES'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.04769915883226126,0.050569025235032164,0.017862444334487877,0.3744813278008298,7.405349936257114,1.0,0.015450344367809449,1.5178299497071792,0.9082870189524578,0.22215384615384612,0.3411646672323729,0.36385514530941687
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'JUMBO BAG APPLES'}),0.050569025235032164,0.04769915883226126,0.017862444334487877,0.35322896281800387,7.405349936257114,1.0,0.015450344367809449,1.4723925259809818,0.9110325185928185,0.22215384615384612,0.32083328164563324,0.36385514530941687
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.04769915883226126,0.10212765957446808,0.02676892627412172,0.5612033195020746,5.495115836791148,1.0,0.02189752281891206,2.0462149791257978,0.8589934812294097,0.21753116204262163,0.5112927966018367,0.4116578613014249
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.04769915883226126,0.0599208312716477,0.017961405244928254,0.37655601659751037,6.284225512333348,1.0,0.015103231996740803,1.507880729873763,0.8829892455203028,0.20033112582781457,0.33681757436895016,0.3381541437240236
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.04769915883226126,0.05769421078673924,0.016427511133102424,0.34439834024896265,5.96937431940955,1.0,0.013675545809083789,1.437314526584784,0.8741757010375494,0.18464961067853167,0.3042580579936744,0.3145662370198501
"frozenset({'JUMBO BAG APPLES', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.018505690252350323,0.10212765957446808,0.01380504700643246,0.7459893048128342,7.304478609625669,1.0,0.011915104172149873,3.5347816349384096,0.8793710577271259,0.12922649374710515,0.7170970930379907,0.4405818617087427
"frozenset({'JUMBO BAG RED RETROSPOT', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG APPLES'}),0.03567540821375557,0.04769915883226126,0.01380504700643246,0.3869625520110957,8.11256553541934,1.0,0.012103360043638775,1.5534138155699992,0.9091694221039311,0.19843527738264582,0.35625652998775037,0.3381908195740126
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.02676892627412172,0.05828797624938149,0.01380504700643246,0.5157116451016637,8.847650549664365,1.0,0.012244740467545008,1.9445274994239874,0.9113720970958249,0.19375000000000003,0.48573625197060866,0.3762768751824108
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.02676892627412172,0.0599208312716477,0.014200890648193963,0.5304990757855823,8.853333048411741,1.0,0.012596874333599139,2.002294607409601,0.9114466369637005,0.19590443686006825,0.5005729944537406,0.3837466477193807
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG APPLES'}),0.04052449282533399,0.04769915883226126,0.014200890648193963,0.3504273504273504,7.346614888108664,1.0,0.012267906428321524,1.4660420844292819,0.9003699226822601,0.19184491978609627,0.3178913411689053,0.3240725963755009
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.017961405244928254,0.10212765957446808,0.014200890648193963,0.7906336088154269,7.741620752984389,1.0,0.012366534367860865,4.288521836506156,0.8867554562437491,0.13411214953271028,0.7668194221404043,0.46484199820616307
"frozenset({'JUMBO BAG APPLES', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.018505690252350323,0.0599208312716477,0.010440376051459673,0.5641711229946523,9.415275306128756,1.0,0.009331499708283213,2.156991466898182,0.9106416692709601,0.15356622998544395,0.5363913045803423,0.369203645725237
"frozenset({'JUMBO BAG PINK POLKADOT', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG APPLES'}),0.025432953983176645,0.04769915883226126,0.010440376051459673,0.41050583657587547,8.606144146471413,1.0,0.009227245539842539,1.6154542322119396,0.9068682841753902,0.16653512233622728,0.3809790583600978,0.314692752312834
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.017961405244928254,0.05828797624938149,0.010440376051459673,0.5812672176308539,9.97233486275005,1.0,0.009393442089137779,2.2489570040886475,0.9161784332608914,0.15864661654135337,0.5553494361243987,0.38019218266941673
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG APPLES'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.016427511133102424,0.10212765957446808,0.012122711528946067,0.7379518072289157,7.225778112449801,1.0,0.010445008264288798,3.4263634140376626,0.8759970514013031,0.11390051139005115,0.7081453777194086,0.4283266788082563
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG APPLES'}),0.03344878772884711,0.04769915883226126,0.012122711528946067,0.36242603550295854,7.5981640845589125,1.0,0.010527232490321198,1.4936319457758498,0.8984410227693003,0.17562724014336917,0.3304910203426578,0.30828770654815973
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.02676892627412172,0.05769421078673924,0.012122711528946067,0.4528650646950093,7.849402193384338,1.0,0.010578299453952207,1.7222548377174802,0.8966028589482465,0.16757865937072502,0.41936583477662975,0.331492566652822
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO BAG APPLES'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.016427511133102424,0.05828797624938149,0.010094012864918357,0.6144578313253012,10.54175956798331,1.0,0.009136486486155632,2.4425655616031667,0.9202567031440808,0.1562021439509954,0.5905944078964027,0.393816351995418
"frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG APPLES'}),0.025729836714497772,0.04769915883226126,0.010094012864918357,0.3923076923076923,8.224624960102139,1.0,0.008866721296745381,1.5670773335671648,0.9016122446947291,0.15937500000000002,0.36186939943564694,0.30196297478455153
"frozenset({'JUMBO BAG APPLES', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.018505690252350323,0.05769421078673924,0.010094012864918357,0.5454545454545454,9.454233588024325,1.0,0.009026341670745152,2.0730727362691734,0.9110875848625396,0.1526946107784431,0.517624257699872,0.36020583190394506
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'JUMBO BAG APPLES'}),0.0437902028698664,0.04769915883226126,0.018901533894111824,0.43163841807909603,9.049183018027522,1.0,0.016812778052125124,1.6755193726311106,0.9302276437081338,0.2603953646898432,0.403170135580304,0.41395198912253556
frozenset({'JUMBO BAG APPLES'}),frozenset({'JUMBO BAG ALPHABET'}),0.04769915883226126,0.0437902028698664,0.018901533894111824,0.3962655601659751,9.049183018027522,1.0,0.016812778052125124,1.5838251622567845,0.934045994734474,0.2603953646898432,0.36861717831587876,0.41395198912253556
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.0437902028698664,0.05828797624938149,0.014398812469074715,0.3288135593220339,5.6411901815775085,1.0,0.011846370164240345,1.40305579296178,0.8604099705258667,0.16422121896162528,0.28726996815354694,0.28792121090040573
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.0437902028698664,0.10212765957446808,0.020336467095497277,0.46440677966101696,4.5473163841807915,1.0,0.015864276164106666,1.6764072178831133,0.8158147703987687,0.16193853427895982,0.4034862237930758,0.3317673433188806
frozenset({'JUMBO BAG ALPHABET'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.0437902028698664,0.0599208312716477,0.013409203364670955,0.30621468926553674,5.110321114827826,1.0,0.010785258007154467,1.3550001047631788,0.8411517879732484,0.14849315068493152,0.2619926769859728,0.26499834380700454
"frozenset({'JUMBO BAG ALPHABET', 'JUMBO BAG APPLES'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.018901533894111824,0.10212765957446808,0.01152894606630381,0.6099476439790577,5.972404013961606,1.0,0.009598576647330687,2.3019277452520353,0.8486031371944646,0.10528694080433801,0.5655814992183817,0.3614176204391412
"frozenset({'JUMBO BAG ALPHABET', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG APPLES'}),0.020336467095497277,0.04769915883226126,0.01152894606630381,0.5669099756690997,11.885114738871893,1.0,0.01055891369222863,2.1988519422468573,0.9348731576376923,0.20402802101576178,0.5452172195922532,0.40430561024118883
"frozenset({'JUMBO BAG APPLES', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG ALPHABET'}),0.02676892627412172,0.0437902028698664,0.01152894606630381,0.43068391866913125,9.835166097517675,1.0,0.010356729354151523,1.6795762995045527,0.9230326277576292,0.1953059513830679,0.4046117462511329,0.34698037741366167
"frozenset({'JUMBO BAG ALPHABET', 'JUMBO STORAGE BAG SUKI'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.014398812469074715,0.10212765957446808,0.010143493320138546,0.7044673539518901,6.897909507445591,1.0,0.008672976302020277,3.0381494309747654,0.8675197966398059,0.09534883720930233,0.6708522662497354,0.4018945296891233
"frozenset({'JUMBO BAG ALPHABET', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO STORAGE BAG SUKI'}),0.020336467095497277,0.05828797624938149,0.010143493320138546,0.4987834549878346,8.5572271861665,1.0,0.008958121809079872,1.8788526299102146,0.9014724813645429,0.148121387283237,0.467760278757048,0.3364036120440022
"frozenset({'JUMBO BAG ALPHABET', 'JUMBO BAG RED RETROSPOT'})",frozenset({'JUMBO BAG PINK POLKADOT'}),0.020336467095497277,0.0599208312716477,0.01004453240969817,0.4939172749391728,8.242830822890737,1.0,0.008825954396207461,1.8575602805161193,0.896922693761963,0.14305849189570122,0.4616594624201633,0.3307736663713205
"frozenset({'JUMBO BAG ALPHABET', 'JUMBO BAG PINK POLKADOT'})",frozenset({'JUMBO BAG RED RETROSPOT'}),0.013409203364670955,0.10212765957446808,0.01004453240969817,0.7490774907749078,7.334717097170973,1.0,0.008675081853306243,3.578285356695871,0.8754005134379068,0.0952157598499062,0.7205365418583096,0.4237151019766012
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG APPLE DESIGN'}),0.03582384957941613,0.050569025235032164,0.018109846610588818,0.505524861878453,9.996729411510309,1.0,0.016298269457191327,1.9200782841615551,0.9334054602183212,0.2652173913043478,0.4791879017387709,0.4318230963012617
frozenset({'LUNCH BAG APPLE DESIGN'}),frozenset({'LUNCH BAG ALPHABET DESIGN'}),0.050569025235032164,0.03582384957941613,0.018109846610588818,0.35812133072407043,9.996729411510309,1.0,0.016298269457191327,1.502115892880849,0.9479017509805195,0.2652173913043478,0.33427240551849857,0.4318230963012617
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.03582384957941613,0.07624938149430975,0.015141019297377536,0.42265193370165743,5.5430211421872135,1.0,0.012409472924201867,1.5999891095648797,0.850044845335582,0.15620214395099538,0.3749957458948254,0.3106121446574478
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG CARS BLUE'}),0.03582384957941613,0.05601187530925285,0.013607125185551707,0.3798342541436464,6.781316498447962,1.0,0.011600564189812021,1.522154570770826,0.8842118817239416,0.1739405439595193,0.34303649629117805,0.31138355816722957
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'JUMBO BAG ALPHABET'}),0.03582384957941613,0.0437902028698664,0.01251855517070757,0.34944751381215466,7.980038705247058,1.0,0.01094982153004536,1.4698426605567232,0.9071862275500115,0.18657817109144545,0.3196550713657773,0.31766161001342197
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG SUKI DESIGN'}),0.03582384957941613,0.05333993072736269,0.015586343394359228,0.4350828729281768,8.156794862595968,1.0,0.01367550173940571,1.6757503426733238,0.9100026229657759,0.21183591123066578,0.4032523971293358,0.3636453325679845
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG SPACEBOY DESIGN'}),0.03582384957941613,0.056754082137555666,0.014893617021276596,0.4157458563535912,7.325391244033198,1.0,0.012860467319762973,1.6144445497220088,0.895571332753424,0.19171974522292995,0.38059191926276437,0.3390847851951042
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.03582384957941613,0.06234537357743691,0.01479465611083622,0.41298342541436467,6.624123037797071,1.0,0.012561204825825616,1.5973222341880842,0.8805824746143102,0.1774480712166172,0.3739522442018105,0.325142506357976
frozenset({'LUNCH BAG ALPHABET DESIGN'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.03582384957941613,0.05309252845126175,0.012320633349826818,0.34392265193370164,6.4777975727680435,1.0,0.010418654596797946,1.4432863355816556,0.8770456969002974,0.16085271317829455,0.30713679236976066,0.28799114889322547
